Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
81851.0,1.0830153035092,-0.543039780098716,-0.400561425475895,0.634539932204111,1.57348093559411,4.40368326854939,-0.978871249860845,1.13893061078709,1.13457185494967,-0.331806488749321,-1.12069145471458,0.664658148848831,-0.399020501765214,-0.595891549046459,-1.74932276253459,-0.515994177946171,0.00428662827089622,-0.43584689038923,0.890323885522481,0.0397560562378578,-0.467847418798511,-1.17393641423286,-0.0229147299755437,0.997767259514733,0.636049588054084,-0.528634383349277,0.0671324241687087,0.0336552884532004,59.95,0
81857.0,-1.18019691475662,0.101875614206765,1.33749875842199,0.1257679968182,0.125838728943675,0.0504430808330655,2.02346282026141,-0.245689963361322,-0.682446323826224,-0.653724373017096,0.572898536135833,0.172278896833428,-0.757339057033694,0.206990424854485,-1.0863137409121,-0.0123067244936469,-0.750986915907027,0.412200480926421,-0.145907433561277,0.523151676516852,0.154881913307086,0.127292542303594,0.0845497961184029,-0.0340316836815855,0.928797966540434,-0.38306486487739,-0.237527022835505,-0.160297208407219,264.99,0
81857.0,-0.908148548836416,1.10534583105602,1.11674542218514,0.0947218394866843,-0.111310045435005,-0.414494946443552,0.272922138808187,0.453303474483206,-0.190528089516325,-0.695887924477336,-1.42537927390219,0.13491898868972,0.0074421192707585,0.104415226926972,-0.423030361749722,-0.155012112119763,0.0485843339477579,-0.330471081664738,0.569711079734606,0.0151659841135757,-0.171248234992165,-0.383364864579783,-0.166094922880069,-0.0895885130701864,0.0721821865190702,0.272184190144746,0.195162278913937,0.0927722466659923,4.96,0
81861.0,-1.12804669179202,1.5143171646204,1.22905630313441,1.07013589561537,0.065353885101173,0.024718807643697,0.745016778410636,-0.0276945469640592,0.721749979291508,1.26954512418365,-0.6232018612167,-0.527579939128386,-1.30705312206219,-0.279891174896018,0.438083389116782,-1.35688924520064,0.526179864857631,-0.637915148684763,0.648931783897788,0.526635809362587,-0.257533250650268,0.179154828885626,-0.197945156466366,0.0575839286305986,-0.0355224457770966,-0.288873764604878,0.131763300869595,-0.354373275318489,6.99,0
81861.0,-0.610590111101947,0.315027744914469,2.00789184836867,-0.623799346856403,-0.191408388515882,-0.0651532181194576,0.522198037422971,-0.0454917084935903,-0.250979607012254,-0.189735080299131,1.79177956335618,0.57448879557477,-0.199349413360118,-0.0101185772746396,0.667394838048605,0.209940119680075,-0.410578303249031,-0.282553943642288,-5.0094394613806E-4,-0.00462210414895611,-0.0746049812171956,-0.084602761783192,0.20276579931864,0.244273818610712,-0.580711906096244,0.714266090830431,-0.254296731099039,-0.212953660142222,45.61,0
81862.0,-1.62001180145506,0.711084980066933,1.10279994914674,0.318901454825959,-0.385809986050778,-0.669230614104207,0.481084129998085,0.270800574207329,-0.0921180376678963,-0.493478814303451,-0.903930723831128,0.39615959479939,0.183759944958449,-0.0117808828980799,-0.414808222072634,-0.270777447360707,0.17251582815369,-0.530616373230248,0.435168212560884,-0.239917046040828,-0.194263399124183,-0.227723600521684,0.255327767272936,0.433079048828089,0.091559684414253,0.237407151185246,0.0623522682645234,0.033463157967332,66.45,0
81863.0,-1.32673892234742,0.015498217109743,1.60841972599891,-1.82831131750619,-0.981614734113647,0.110109512243476,0.0829586559368669,0.717006773958594,0.776981691231971,-1.99980823108919,1.05667215972519,1.36062667030739,-0.0813014733049769,0.224685065467039,0.15384776357779,-0.2555347720015,-0.217673600031679,0.57899216841811,-0.173253519405268,0.0721167374474995,0.435950424435219,1.03267860921812,0.0291409364207241,0.0304894677038897,0.236660605425876,-0.674027267542008,0.0046740194500807,0.0285909036646265,138.0,0
81863.0,0.618489680672854,-1.31250117720814,-0.0681914065633133,0.307943529922573,-0.768712904080174,-0.0607390730923969,0.123985694417631,-0.124386293510685,0.666032383551289,-0.407556058221524,-1.38308075187849,0.0220397158606668,0.288030833289406,-0.121189704220306,0.586380634766866,0.461183428645047,-0.477293335517812,-0.0551548812693395,0.370213674245667,0.696440241191959,0.0845312398273354,-0.438886259515647,-0.434497167660849,-0.477033605841124,0.26187749090648,1.03499064471481,-0.127512207190697,0.0618233290671261,369.0,0
81865.0,-2.62408134670011,2.1537653067092,0.752902936615293,0.234242535371615,-1.19510470703534,1.79825243007176,-3.79785200187846,-6.97915885480511,-0.90888696273615,-2.03329542162501,0.804335281456726,1.99893624976419,-0.481092494400757,1.26480637324229,-0.932842169683034,0.312242594893918,0.567260817764049,0.095698388644085,-0.557151502879542,1.80260612998679,-3.52876409915791,2.11706262627745,0.327858693507594,0.24870647567604,-0.463584000139653,0.404743457766352,0.207824491425045,0.184777449550037,29.99,0
81867.0,1.45552713215144,-1.25091270158987,0.64906629553215,-1.48772266223934,-1.72523042636016,-0.321504809276432,-1.41202715209019,0.0832547407517871,-1.67289732920392,1.62547284425022,0.697805025236841,-0.92386123841627,-0.558741984853017,-0.0899586657613729,0.279573607277332,0.185133351065245,0.0719638330830632,1.05040876900946,-0.0249074598684594,-0.34464435496958,-0.0283103919944993,0.218177484586103,-0.0578809592803206,-0.0203495671149488,0.325576814500234,-0.0881976904151098,0.0371530646186484,0.0130892487473233,24.5,0
