Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
28143.0,-27.1436784229495,15.3658043803315,-28.4074244550982,6.37089534679314,-20.0878775718571,-4.66631306343841,-18.7094788213717,17.9035743750222,-3.72227873753244,-8.12096173759343,4.41994345577668,-6.21094112120869,1.06383739513242,-5.84352838067721,-0.108836449172905,-5.60659732565665,-11.7562556050179,-4.71494676131661,0.783577593799492,1.70388764553958,1.79682638880552,-1.96097371657716,-0.90224745220798,0.144011442167384,2.02438803943008,-0.204214065769385,1.33215305903359,0.385890728011147,99.99,1.0
58565.0,-5.6271323515557,-5.44434612224114,0.498004757974824,0.266210426669499,4.09904541917645,-2.73148544638449,0.761699362950159,-0.869350320062287,0.219488677092967,0.14129083995186,-1.0334734747243,-0.790330762476431,0.0659413045662814,-0.401252708949287,0.830875010068317,0.543072349243925,-1.15047847654012,-0.234437155024284,0.584009479787239,-1.68687602840318,-0.869419358699011,0.289799477194689,3.82386951445562,-0.543456497200799,1.82360543411608,1.19972676332906,0.167559988678035,-0.605833115054941,59.5,0.0
33758.0,1.55174554733313,-1.34071036148001,-0.775459623292107,-2.49368729529101,0.688538239880887,3.45629522827449,-1.82818947734749,0.854814483852381,-1.73720161464776,1.48513415328031,-0.278175821241686,-1.04830251451881,0.602239509664532,-0.368904718828382,1.02127325263588,0.173945678601391,-0.129687854906422,0.744781603540413,-0.0699986591616081,-0.188964956774239,-0.11237957689494,-0.0597469593471153,-0.0378430302008242,0.997298684255133,0.501589165868117,-0.0884085625367368,0.0544060228436784,0.0208602042016862,13.5,0.0
42224.0,-0.857194290746563,0.606844910237498,1.96564416527973,-1.51932955163426,-1.17093357291337,-0.60877549249675,-0.211600737659444,0.373595490616511,0.704504652427113,-1.83033944839734,-0.370344544032089,1.27898880694109,1.59248243473584,-0.269184146932134,1.35748839489084,-0.749226465187964,0.308842602720251,0.316906260465287,1.54802143658121,0.138051211371621,0.24358436393021,0.843625392928824,-0.307889644556968,0.517759594151496,0.393529839834769,0.243647102749429,-0.0182899256257192,0.0186104099543843,25.2,0.0
28726.0,-29.8763655139763,16.4345245512223,-30.5586968214292,6.50586178736296,-21.6656542956569,-4.94035632949796,-20.0813910746494,19.5877726234404,-3.59149104711596,-7.80059820772759,3.94783971729026,-5.4879114860488,1.36994034924206,-4.82955244300835,-0.134412095441135,-5.12116240451142,-11.1181904509172,-4.65995586983801,0.608930080519071,1.72477883837961,1.81295397464878,-2.23225158753151,-1.41280344282556,0.178731069561437,2.15604185816706,-0.20938462411377,1.25564890085966,0.364530452975509,99.99,1.0
47893.0,-2.15665264792144,-1.61395710680274,0.321759417889587,-3.76081069232239,2.07672186583972,3.07750382392573,-0.0567193800092306,0.842584405592478,1.39123514460474,-2.08409976013203,-0.441695575920387,0.288993088746221,-0.11703218426717,-0.345308065841569,0.486453787664314,0.555679531727463,-1.21276216055378,0.611892549521315,-0.414305279477461,-0.22963334990843,0.0402808497294882,0.199617382083878,-0.459924693978135,1.10171091531358,0.786745154040486,-0.107768942538023,0.193920453275815,-0.0811531381511235,280.8,0.0
46149.0,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1.0
41243.0,-10.9407391093978,6.26158585106885,-14.1823387841287,7.18360208606589,-9.95136334372547,-3.86082033664669,-13.5473021949163,7.09647164642187,-6.29402944276594,-13.6081431627279,7.12716532148781,-12.6110036871047,1.21455639781013,-13.9062968240505,1.51406990634864,-11.1257390593549,-19.7162573051191,-7.5527890897252,3.65678707068496,-0.0883420818722748,2.26744826134981,-0.492029167950335,-0.239302865923644,0.454368210214217,-0.101611062526814,0.446996732737119,0.062292646721181,-0.439769899530758,45.49,1.0
48156.0,-1.20174762924675,-0.216604202867895,0.0115252489293488,-1.69682000014461,0.316202365586454,-1.09726791650379,0.328215004192935,-1.12354422489972,-0.781239345348491,1.4479445769385,0.428274796147499,-0.800870479195419,-1.74951928443824,0.405279343188586,-0.546420090347149,-1.12575944715631,-0.574925743847582,1.5482240255379,-0.790632539197207,-0.93576540022099,0.276398497683149,-0.458749504120106,0.716053321932383,-0.0287385746506131,-0.857824722850944,0.762192650742439,0.408269215046748,-8.3317591594325E-4,8.0,0.0
14479.0,1.26236440550725,-0.0865528843319632,0.486506535693449,0.0803290534999021,-0.255216784296333,0.111677178196006,-0.548315395081559,0.00352702661250008,1.82552107011836,-0.556237045148959,0.0721193998128971,-2.68304951981874,1.68462952278893,1.49922692603635,0.919111647382192,0.450703380296928,0.28061611537769,0.00917690561251189,-0.443586600975474,-0.100169348321582,-0.0968074568598834,0.0093105977118843,-0.0864819357769836,-0.743712593958796,0.238456145386441,1.11323521570859,-0.0756172856107792,-0.00649834428495655,15.95,0.0
