Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
84911.0,1.36661077292613,-1.20497110036925,0.375692773493207,-1.51787498892651,-1.22196259754375,0.222150935815113,-1.22420926051942,0.231503189503474,-1.95862181797883,1.54588239350405,1.49744940349363,-0.563939023870968,-0.656930509881169,0.154344140786207,0.487988031026351,-0.745774263925526,0.880192987241408,-0.323396349455163,-0.675763369719676,-0.424350664893613,-0.11160704416965,0.0298721207112933,0.0854272021955802,-0.324988976055852,0.170866323531201,-0.162685593901171,0.0503856930723468,0.00388559230514972,25.0,0.0
75556.0,-0.734303155037818,0.435519332206195,-0.530865546585229,-0.471119606930407,0.643214386605141,0.713832369657908,-1.23457207133269,-2.55141159871634,-2.05772382572102,0.166830707878014,0.567551954604602,-0.85805991589575,-0.448067929957678,-0.264936238828755,0.88886293915465,0.838120616560385,1.42505965449185,-0.169664182600728,2.50202738858443,0.864536120628702,-1.00487737851609,1.15035358786928,-0.152555282700309,-1.38674463324096,0.00471601482800044,0.21914583821982,-0.0582573076118087,0.158047988697071,29.95,1.0
42365.0,-0.431861786832045,0.445145254312833,1.45121889766836,-0.814382824641348,0.338955971591531,-0.33572307435202,0.754486957584667,-0.154210931039824,0.160786840646803,-0.424161794301968,0.589134012920319,0.630918587542063,-0.414034077599781,-0.281660011456739,-1.5162038402935,0.145075330838559,-0.723137570998177,-0.109333689771378,0.0330129190654254,-0.137052699119806,-0.172823590258324,-0.267457166851237,-0.0799375573042222,0.0369772753913575,-0.113954561647012,0.257243348611983,-0.301979354371341,-0.221839451196082,4.0,0.0
11092.0,0.378274504006009,3.91479678866992,-5.72687201536627,6.09414095882864,1.69887526405022,-2.8073139468834,-0.591118212837213,-0.123495593086659,-2.53071281390832,-5.15309460989926,4.65408842254301,-7.83953899762349,1.37181858033581,-9.63468971263612,-0.739596855842826,-0.663203945673478,0.891934540534899,0.978675639075006,-2.00547660274646,0.440439440893876,0.149895683076911,-0.601967245529085,-0.613724335539499,-0.403113687819411,1.568445255978,0.52188393400233,0.527937749881352,0.411910405834512,1.0,1.0
102542.0,-1.45687631770562,3.74030556080113,-7.40451844591174,7.44096403590735,-1.5498779534738,-1.66169686169337,-5.75721301357641,1.61501101078404,-2.19488072574389,-6.80713525144464,6.82579316213884,-10.3997491177692,1.83644883978883,-11.872845098188,-3.6423925983095,-6.0441031440521,-9.75077638654123,-3.11637225405711,0.0653171492484702,0.529557330911833,0.957897451629944,0.145339479676781,-0.0447039008346728,-0.544961671329029,-0.757756535554721,-0.00535236923589807,0.318152285707546,-0.323553622642371,2.28,1.0
20444.0,-0.374545873004156,1.21122329295299,1.41085999446109,0.211747271367427,0.301351940726738,-0.463118725997222,0.541475400104315,-0.0187360918006657,0.875828702985761,-0.926789051421211,0.965340232349683,-2.46290028798616,1.81244087315512,1.01821667893925,0.400242078683629,0.0584558984931035,1.01311523184744,-0.322612735948038,-0.650680928357351,0.0377886676185222,-0.387764764874092,-0.755552315825745,0.0189029103846693,-0.0414534629046351,-0.254420825611072,0.0631351452349147,0.236791112580382,0.0883340786408364,0.99,0.0
68357.0,1.23260446981971,-0.548931183157109,1.08787266901823,0.894081819978967,-1.43305489904701,-0.356797142170886,-0.717492197160233,0.00316653108995309,-0.100396732730679,0.54318725600578,-1.03941706835478,0.285261608751792,-0.206006567752438,-0.498521775750102,-1.06410845071827,-2.1560365431533,0.564761098405632,0.837856659648528,-0.728989760343786,-0.576274061414969,-0.448670516618872,-0.517567967949267,0.0128333352729761,0.699216728009832,0.527257980520248,-0.322606503047991,0.080805437438631,0.0354271820131481,19.59,1.0
34521.0,1.08123377540659,0.416413936043849,0.862918740651629,2.52086280678918,-0.00502050005851413,0.563341022808024,-0.123372251574041,0.223121852791809,-0.673597550149872,0.644549730341658,1.1205051770709,1.23777331256672,0.342362114422749,0.0383719793321978,-1.19450308848281,0.0854063439558358,-0.219143226460215,-0.694259215394403,-0.655269928208246,-0.16524877677618,-0.159387123973102,-0.305154013019185,0.0536197364326817,0.0117614442207135,0.375145782072105,-0.106298753298543,0.0210082653765087,0.0105592082435436,1.52,1.0
50875.0,1.40414473593287,-0.279218989286978,-0.160444089658786,-0.781033814940614,-0.498551607373347,-1.0530231798304,-0.071536278328072,-0.31125133564654,-1.54081337731345,0.8297726591884,1.61218954282668,0.5221786049433,0.883536626046105,0.142614279811394,-0.370099330243331,0.884379798606515,0.107453118401981,-1.20862361510203,0.91972209592208,0.133439341000013,0.252396279193673,0.664681287431531,-0.188050300717208,0.408048545834077,0.791634154204301,-0.105662373650361,-0.0274266878421393,-0.00612308175780407,15.0,0.0
58536.0,-3.30157588143982,-2.04998386897461,-1.46009332350002,-1.16289612737221,-6.01269042769091,2.23197577660578,6.83294554006342,-0.66504723894628,0.0113125019822094,-2.83406404632135,1.00182768246417,-0.133417519101952,-1.8487130694962,0.878098284319532,-0.164489539097321,0.0312747625424803,-0.257109123138345,0.728551856022409,0.448881734749564,-0.188787180337592,-0.0191276021954003,0.360641141110121,1.65509427179671,0.540894491141376,1.34644209716591,-0.607833772319596,0.519573582137276,-0.499285315552156,1550.0,0.0
